order_id,customer_id,order_date,order_status,payment_method,subtotal,discount_amount,shipping_fee,tax_amount,total_order_value,delivery_city,delivery_state,coupon_code,is_failed_order,is_returned,revenue_leakage_flag,refund_amount,revenue_loss_amount,net_revenue
170,2768,2025-06-14,Failed,UPI,2861.68,0.0,0.0,515.1,3376.78,Bengaluru,Karnataka,No Coupon,Yes,No,Yes,445,3376.78,2931.78
171,1848,2025-03-29,Delivered,UPI,46117.08,4954.78,0.0,7409.21,48571.51,Kochi,Kerala,PAYTM50,No,No,No,28,0.0,48543.51
172,5634,2026-06-18,Delivered,UPI,3079.68,66.87,0.0,542.31,3555.12,Hyderabad,Telangana,BIGBASH,No,No,No,310,0.0,3245.12
173,5634,2026-07-10,Delivered,UPI,101462.37,10001.41,0.0,16462.97,107923.93,Hyderabad,Telangana,SAVE10,No,No,No,179,0.0,107744.93
174,8056,2024-11-27,Delivered,UPI,163028.84,11305.07,0.0,27310.28,179034.05,Jaipur,Rajasthan,BIGBASH,No,No,No,18,0.0,179016.05
175,10300,2025-04-11,Delivered,COD,1971.53,0.0,0.0,354.88,2326.41,Ahmedabad,Gujarat,No Coupon,No,No,No,319,0.0,2007.41
176,8977,2025-01-16,Delivered,UPI,6829.44,1022.0,0.0,1045.34,6852.78,Bengaluru,Karnataka,WELCOME100,No,No,No,493,0.0,6359.78
177,8977,2025-02-20,Returned,Wallet,417.88,28.74,50.0,70.05,509.19,Bengaluru,Karnataka,WELCOME100,No,Yes,Yes,30,30.0,479.19
178,6956,2026-02-17,Returned,Wallet,4877.24,352.89,0.0,814.38,5338.73,Jaipur,Rajasthan,FESTIVE20,No,Yes,Yes,3,3.0,5335.73
179,5836,2025-10-27,Delivered,Credit Card,4194.94,0.0,0.0,755.09,4950.03,Chennai,Tamil Nadu,No Coupon,No,No,No,138,0.0,4812.03
180,5836,2025-11-19,Delivered,Debit Card,91776.22,9627.36,0.0,14786.79,96935.65,Chennai,Tamil Nadu,FESTIVE20,No,No,No,238,0.0,96697.65
181,676,2026-04-15,Delivered,Net Banking,24006.46,2419.95,0.0,3885.57,25472.08,Patna,Bihar,FESTIVE20,No,No,No,261,0.0,25211.08
182,9579,2025-05-28,Delivered,Credit Card,5151.13,310.22,0.0,871.36,5712.27,Kochi,Kerala,SAVE10,No,No,No,0,0.0,5712.27
183,9579,2025-06-26,Delivered,Debit Card,4366.06,464.68,0.0,702.25,4603.63,Kochi,Kerala,PAYTM50,No,No,No,489,0.0,4114.63
184,5080,2026-04-09,Returned,UPI,57745.76,0.0,0.0,10394.24,68140.0,Chennai,Tamil Nadu,No Coupon,No,Yes,Yes,380,380.0,67760.0
185,8309,2026-04-19,Delivered,Credit Card,1952.71,106.66,0.0,332.29,2178.34,Indore,Madhya Pradesh,FESTIVE20,No,No,No,294,0.0,1884.34
186,8309,2026-06-03,Delivered,Net Banking,1905.21,76.54,0.0,329.16,2157.83,Indore,Madhya Pradesh,SAVE10,No,No,No,145,0.0,2012.83
187,10000,2024-12-13,Returned,UPI,105608.39,2923.69,0.0,18483.25,121167.95,Chennai,Tamil Nadu,PAYTM50,No,Yes,Yes,136,136.0,121031.95
188,7932,2026-06-07,Returned,UPI,330022.27,14181.65,0.0,56851.31,372691.93,Jaipur,Rajasthan,BIGBASH,No,Yes,Yes,393,393.0,372298.93
189,7932,2026-06-27,Delivered,UPI,2582.33,380.36,0.0,396.35,2598.32,Jaipur,Rajasthan,WELCOME100,No,No,No,396,0.0,2202.32
190,86,2025-06-16,Cancelled,Credit Card,2940.55,0.0,0.0,529.3,3469.85,Kolkata,West Bengal,No Coupon,No,No,No,274,0.0,3195.85
191,8135,2026-03-09,Delivered,UPI,1761.67,208.75,0.0,279.53,1832.45,Bengaluru,Karnataka,FESTIVE20,No,No,No,219,0.0,1613.45
192,8135,2026-03-29,Failed,Debit Card,81868.94,0.0,0.0,14736.41,96605.35,Bengaluru,Karnataka,No Coupon,Yes,No,Yes,325,96605.35,96280.35
193,7276,2025-01-24,Delivered,UPI,11802.43,1311.34,0.0,1888.4,12379.49,Indore,Madhya Pradesh,PAYTM50,No,No,No,412,0.0,11967.49
194,7276,2025-03-09,Failed,Debit Card,66321.7,7170.21,0.0,10647.27,69798.76,Indore,Madhya Pradesh,BIGBASH,Yes,No,Yes,473,69798.76,69325.76
195,6834,2024-11-03,Delivered,Debit Card,44399.12,3008.1,0.0,7450.38,48841.4,Kolkata,West Bengal,BIGBASH,No,No,No,279,0.0,48562.4
196,7458,2024-08-09,Delivered,UPI,1095.63,63.03,0.0,185.87,1218.47,Jaipur,Rajasthan,PAYTM50,No,No,No,212,0.0,1006.47
197,7458,2024-08-30,Returned,Wallet,83923.5,3118.62,0.0,14544.88,95349.76,Jaipur,Rajasthan,FESTIVE20,No,Yes,Yes,253,253.0,95096.76
198,5456,2025-02-15,Delivered,COD,4795.13,384.75,0.0,793.87,5204.25,Pune,Maharashtra,SAVE10,No,No,No,107,0.0,5097.25
199,5293,2024-08-14,Delivered,UPI,4092.74,475.71,0.0,651.07,4268.1,Patna,Bihar,PAYTM50,No,No,No,248,0.0,4020.1
200,7794,2026-03-05,Delivered,UPI,44674.78,0.0,0.0,8041.46,52716.24,Jaipur,Rajasthan,No Coupon,No,No,No,154,0.0,52562.24
201,7794,2026-04-14,Returned,UPI,1714.98,119.43,0.0,287.2,1882.75,Jaipur,Rajasthan,WELCOME100,No,Yes,Yes,299,299.0,1583.75
202,8870,2025-02-11,Failed,Debit Card,60801.41,7320.35,0.0,9626.59,63107.65,Indore,Madhya Pradesh,WELCOME100,Yes,No,Yes,285,63107.65,62822.65
203,8870,2025-03-13,Delivered,Wallet,27359.78,2953.08,0.0,4393.21,28799.91,Indore,Madhya Pradesh,BIGBASH,No,No,No,320,0.0,28479.91
204,8361,2025-08-23,Delivered,UPI,46065.61,0.0,0.0,8291.81,54357.42,Lucknow,Uttar Pradesh,No Coupon,No,No,No,124,0.0,54233.42
205,9465,2025-07-13,Delivered,UPI,5535.99,0.0,0.0,996.48,6532.47,Bengaluru,Karnataka,No Coupon,No,No,No,136,0.0,6396.47
206,9465,2025-07-31,Cancelled,COD,86438.74,0.0,0.0,15558.97,101997.71,Bengaluru,Karnataka,No Coupon,No,No,No,495,0.0,101502.71
207,603,2025-02-12,Cancelled,UPI,62089.22,0.0,0.0,11176.06,73265.28,Delhi,Delhi,No Coupon,No,No,No,107,0.0,73158.28
208,603,2025-03-12,Delivered,UPI,3133.02,0.0,0.0,563.94,3696.96,Delhi,Delhi,No Coupon,No,No,No,297,0.0,3399.96
209,2978,2025-12-29,Returned,Debit Card,2235.87,0.0,0.0,402.46,2638.33,Bengaluru,Karnataka,No Coupon,No,Yes,Yes,91,91.0,2547.33
210,4234,2025-08-22,Delivered,UPI,47197.58,6044.87,0.0,7407.49,48560.2,Ahmedabad,Gujarat,SAVE10,No,No,No,68,0.0,48492.2
211,4234,2025-10-02,Delivered,Credit Card,72063.41,0.0,0.0,12971.41,85034.82,Ahmedabad,Gujarat,No Coupon,No,No,No,440,0.0,84594.82
212,4858,2024-10-25,Delivered,UPI,29517.94,3899.44,0.0,4611.33,30229.83,Delhi,Delhi,SAVE10,No,No,No,408,0.0,29821.83
213,4858,2024-11-16,Delivered,Debit Card,2047.64,0.0,0.0,368.58,2416.22,Delhi,Delhi,No Coupon,No,No,No,59,0.0,2357.22
214,7401,2024-11-29,Returned,Credit Card,142990.96,0.0,0.0,25738.37,168729.33,Chennai,Tamil Nadu,No Coupon,No,Yes,Yes,210,210.0,168519.33
215,7401,2025-01-10,Failed,COD,3440.64,0.0,0.0,619.32,4059.96,Chennai,Tamil Nadu,No Coupon,Yes,No,Yes,156,4059.96,3903.96
216,2022,2025-02-21,Delivered,UPI,25688.51,1486.83,0.0,4356.3,28557.98,Hyderabad,Telangana,BIGBASH,No,No,No,39,0.0,28518.98
217,2784,2026-06-10,Delivered,UPI,228388.69,0.0,0.0,41109.96,269498.65,Kochi,Kerala,No Coupon,No,No,No,367,0.0,269131.65
218,479,2025-07-28,Delivered,UPI,3190.96,314.82,0.0,517.71,3393.85,Jaipur,Rajasthan,WELCOME100,No,No,No,347,0.0,3046.85
219,4198,2024-09-11,Delivered,COD,10477.61,0.0,0.0,1885.97,12363.58,Kolkata,West Bengal,No Coupon,No,No,No,171,0.0,12192.58
220,1689,2025-08-02,Delivered,Credit Card,1514.51,50.94,0.0,263.44,1727.01,Patna,Bihar,SAVE10,No,No,No,162,0.0,1565.01
221,1689,2025-09-11,Delivered,Credit Card,3578.74,0.0,0.0,644.17,4222.91,Patna,Bihar,No Coupon,No,No,No,169,0.0,4053.91
222,9121,2026-06-28,Returned,Wallet,37568.14,5369.78,0.0,5795.7,37994.06,Chennai,Tamil Nadu,PAYTM50,No,Yes,Yes,380,380.0,37614.06
223,5620,2025-07-24,Returned,Debit Card,2119.28,280.92,0.0,330.9,2169.26,Chennai,Tamil Nadu,FESTIVE20,No,Yes,Yes,468,468.0,1701.2600000000002
224,5620,2025-08-31,Delivered,Wallet,401.48,55.63,50.0,62.25,458.1,Chennai,Tamil Nadu,BIGBASH,No,No,No,343,0.0,115.10000000000002
225,8509,2025-06-26,Delivered,UPI,12486.89,1203.26,0.0,2031.05,13314.68,Ahmedabad,Gujarat,FESTIVE20,No,No,No,73,0.0,13241.68
226,288,2025-03-13,Cancelled,COD,9136.8,0.0,0.0,1644.62,10781.42,Chennai,Tamil Nadu,No Coupon,No,No,No,169,0.0,10612.42
227,288,2025-04-14,Delivered,Credit Card,1908.15,16.47,0.0,340.5,2232.18,Chennai,Tamil Nadu,SAVE10,No,No,No,218,0.0,2014.18
228,3036,2024-10-25,Returned,UPI,135590.77,1270.73,0.0,24177.61,158497.65,Lucknow,Uttar Pradesh,FESTIVE20,No,Yes,Yes,307,307.0,158190.65
229,2482,2025-08-03,Delivered,Debit Card,6130.36,0.0,0.0,1103.46,7233.82,Jaipur,Rajasthan,No Coupon,No,No,No,203,0.0,7030.82
230,321,2026-06-12,Delivered,Net Banking,1123.17,124.71,0.0,179.72,1178.18,Kolkata,West Bengal,SAVE10,No,No,No,19,0.0,1159.18
231,9018,2025-03-16,Delivered,Debit Card,3811.09,338.37,0.0,625.09,4097.81,Delhi,Delhi,SAVE10,No,No,No,495,0.0,3602.8100000000004
232,9018,2025-04-30,Delivered,Credit Card,1211.39,115.21,0.0,197.31,1293.49,Delhi,Delhi,FESTIVE20,No,No,No,486,0.0,807.49
233,2173,2024-11-28,Delivered,UPI,2640.21,50.67,0.0,466.12,3055.66,Indore,Madhya Pradesh,PAYTM50,No,No,No,164,0.0,2891.66
234,8619,2024-12-21,Delivered,Net Banking,5232.67,689.91,0.0,817.7,5360.46,Kolkata,West Bengal,FESTIVE20,No,No,No,284,0.0,5076.46
235,6610,2025-09-04,Delivered,Credit Card,48353.59,1946.01,0.0,8353.36,54760.94,Indore,Madhya Pradesh,PAYTM50,No,No,No,479,0.0,54281.94
236,892,2025-03-25,Failed,Debit Card,21365.77,2845.62,0.0,3333.63,21853.78,Jaipur,Rajasthan,WELCOME100,Yes,No,Yes,389,21853.78,21464.78
237,892,2025-05-06,Cancelled,Debit Card,129717.12,8205.38,0.0,21872.11,143383.85,Jaipur,Rajasthan,WELCOME100,No,No,No,296,0.0,143087.85
238,4511,2025-09-12,Failed,Net Banking,1565.23,36.36,0.0,275.2,1804.07,Lucknow,Uttar Pradesh,FESTIVE20,Yes,No,Yes,367,1804.07,1437.07
239,4511,2025-10-12,Failed,Net Banking,25127.16,1208.51,0.0,4305.36,28224.01,Lucknow,Uttar Pradesh,BIGBASH,Yes,No,Yes,82,28224.01,28142.01
240,790,2024-12-27,Delivered,UPI,32907.0,4068.93,0.0,5190.85,34028.92,Indore,Madhya Pradesh,BIGBASH,No,No,No,205,0.0,33823.92
241,5333,2024-08-10,Delivered,Credit Card,515331.26,42767.85,0.0,85061.41,557624.82,Jaipur,Rajasthan,BIGBASH,No,No,No,413,0.0,557211.82
242,7249,2025-07-07,Cancelled,UPI,7050.68,0.0,0.0,1269.12,8319.8,Indore,Madhya Pradesh,No Coupon,No,No,No,464,0.0,7855.799999999999
243,5772,2026-05-22,Delivered,UPI,2767.25,252.32,0.0,452.69,2967.62,Bengaluru,Karnataka,SAVE10,No,No,No,491,0.0,2476.62
244,9968,2026-02-15,Failed,Net Banking,147811.42,0.0,0.0,26606.06,174417.48,Bengaluru,Karnataka,No Coupon,Yes,No,Yes,362,174417.48,174055.48
245,1490,2026-06-03,Delivered,UPI,76487.54,2554.46,0.0,13307.95,87241.03,Delhi,Delhi,BIGBASH,No,No,No,422,0.0,86819.03
246,1490,2026-07-03,Failed,UPI,81471.16,0.0,0.0,14664.81,96135.97,Delhi,Delhi,No Coupon,Yes,No,Yes,426,96135.97,95709.97
247,1368,2025-06-08,Delivered,Credit Card,81045.14,10612.61,0.0,12677.86,83110.39,Pune,Maharashtra,WELCOME100,No,No,No,56,0.0,83054.39
248,1368,2025-07-18,Delivered,UPI,3621.4,0.0,0.0,651.85,4273.25,Pune,Maharashtra,No Coupon,No,No,No,348,0.0,3925.25
249,3246,2024-08-28,Delivered,UPI,2122.62,15.83,0.0,379.22,2486.01,Bengaluru,Karnataka,FESTIVE20,No,No,No,371,0.0,2115.01
250,10181,2026-03-02,Delivered,UPI,1611.72,0.0,0.0,290.11,1901.83,Kochi,Kerala,No Coupon,No,No,No,227,0.0,1674.83
251,9904,2025-05-07,Delivered,UPI,570.64,52.19,50.0,93.32,661.77,Delhi,Delhi,PAYTM50,No,No,No,295,0.0,366.77
252,9904,2025-06-16,Delivered,Debit Card,47231.85,1545.56,0.0,8223.53,53909.82,Delhi,Delhi,WELCOME100,No,No,No,211,0.0,53698.82
253,8935,2025-11-04,Delivered,Credit Card,9456.66,0.0,0.0,1702.2,11158.86,Jaipur,Rajasthan,No Coupon,No,No,No,252,0.0,10906.86
254,8935,2025-11-24,Delivered,UPI,65538.28,5538.75,0.0,10799.92,70799.45,Jaipur,Rajasthan,PAYTM50,No,No,No,425,0.0,70374.45
255,9352,2025-04-22,Delivered,UPI,2934.15,381.74,0.0,459.43,3011.84,Bengaluru,Karnataka,SAVE10,No,No,No,237,0.0,2774.84
256,10393,2025-11-21,Delivered,UPI,1993.42,19.27,0.0,355.35,2329.5,Patna,Bihar,FESTIVE20,No,No,No,77,0.0,2252.5
257,10393,2025-12-23,Delivered,UPI,9195.32,746.41,0.0,1520.8,9969.71,Patna,Bihar,BIGBASH,No,No,No,380,0.0,9589.71
258,5970,2026-01-29,Delivered,Debit Card,4156.44,340.3,0.0,686.91,4503.05,Kolkata,West Bengal,PAYTM50,No,No,No,53,0.0,4450.05
259,7901,2025-01-01,Delivered,UPI,39485.44,3831.5,0.0,6417.71,42071.65,Lucknow,Uttar Pradesh,SAVE10,No,No,No,267,0.0,41804.65
260,7901,2025-02-03,Delivered,Debit Card,18167.06,355.42,0.0,3206.1,21017.74,Lucknow,Uttar Pradesh,WELCOME100,No,No,No,56,0.0,20961.74
261,2600,2025-09-24,Delivered,COD,3225.58,0.0,0.0,580.6,3806.18,Ahmedabad,Gujarat,No Coupon,No,No,No,313,0.0,3493.18
262,2600,2025-10-25,Delivered,UPI,85637.11,8007.81,0.0,13973.27,91602.57,Ahmedabad,Gujarat,PAYTM50,No,No,No,470,0.0,91132.57
263,9826,2024-11-04,Returned,Credit Card,5685.06,0.0,0.0,1023.31,6708.37,Ahmedabad,Gujarat,No Coupon,No,Yes,Yes,359,359.0,6349.37
264,9826,2024-12-02,Failed,Credit Card,175298.65,15272.76,0.0,28804.66,188830.55,Ahmedabad,Gujarat,BIGBASH,Yes,No,Yes,233,188830.55,188597.55
265,5689,2026-03-21,Delivered,Credit Card,88736.75,0.0,0.0,15972.61,104709.36,Kolkata,West Bengal,No Coupon,No,No,No,83,0.0,104626.36
266,5689,2026-04-26,Delivered,UPI,18311.46,0.0,0.0,3296.06,21607.52,Kolkata,West Bengal,No Coupon,No,No,No,178,0.0,21429.52
267,1998,2026-05-13,Delivered,COD,1256.52,0.0,0.0,226.17,1482.69,Ahmedabad,Gujarat,No Coupon,No,No,No,240,0.0,1242.69
268,1998,2026-06-22,Delivered,Credit Card,2674.52,22.24,0.0,477.41,3129.69,Ahmedabad,Gujarat,BIGBASH,No,No,No,477,0.0,2652.69
269,7703,2024-12-17,Delivered,UPI,231979.1,18970.94,0.0,38341.47,251349.63,Kochi,Kerala,BIGBASH,No,No,No,479,0.0,250870.63
270,7703,2025-01-22,Delivered,Debit Card,8347.76,613.14,0.0,1392.23,9126.85,Kochi,Kerala,WELCOME100,No,No,No,17,0.0,9109.85
271,5719,2025-07-25,Delivered,COD,516.42,0.0,50.0,92.96,659.38,Kochi,Kerala,No Coupon,No,No,No,277,0.0,382.38
272,5719,2025-08-31,Delivered,Net Banking,6759.98,433.89,0.0,1138.7,7464.79,Kochi,Kerala,FESTIVE20,No,No,No,480,0.0,6984.79
273,2412,2025-12-08,Delivered,UPI,5210.46,0.0,0.0,937.88,6148.34,Kolkata,West Bengal,No Coupon,No,No,No,190,0.0,5958.34
274,2412,2026-01-14,Delivered,UPI,42964.59,0.0,0.0,7733.63,50698.22,Kolkata,West Bengal,No Coupon,No,No,No,239,0.0,50459.22
275,4742,2025-02-08,Cancelled,UPI,38586.99,2428.62,0.0,6508.51,42666.88,Indore,Madhya Pradesh,PAYTM50,No,No,No,183,0.0,42483.88
276,3961,2025-07-01,Delivered,UPI,132793.76,11371.35,0.0,21856.03,143278.44,Ahmedabad,Gujarat,WELCOME100,No,No,No,173,0.0,143105.44
277,6315,2025-06-29,Failed,UPI,161142.16,20627.66,0.0,25292.61,165807.11,Hyderabad,Telangana,BIGBASH,Yes,No,Yes,118,165807.11,165689.11
278,6315,2025-07-20,Delivered,UPI,2623.21,278.57,0.0,422.04,2766.68,Hyderabad,Telangana,WELCOME100,No,No,No,186,0.0,2580.68
279,5842,2026-05-23,Delivered,UPI,2630.46,342.1,0.0,411.9,2700.26,Kochi,Kerala,WELCOME100,No,No,No,48,0.0,2652.26
280,5842,2026-06-17,Cancelled,UPI,7278.08,114.61,0.0,1289.42,8452.89,Kochi,Kerala,BIGBASH,No,No,No,300,0.0,8152.889999999999
281,6004,2025-08-13,Delivered,UPI,5932.59,363.27,0.0,1002.48,6571.8,Chennai,Tamil Nadu,PAYTM50,No,No,No,189,0.0,6382.8
282,6004,2025-09-07,Delivered,UPI,2535.97,0.0,0.0,456.47,2992.44,Chennai,Tamil Nadu,No Coupon,No,No,No,68,0.0,2924.44
283,4819,2025-05-29,Failed,UPI,1603.07,0.0,0.0,288.55,1891.62,Lucknow,Uttar Pradesh,No Coupon,Yes,No,Yes,395,1891.62,1496.62
284,6912,2025-10-10,Cancelled,UPI,2230.56,105.82,0.0,382.45,2507.19,Hyderabad,Telangana,WELCOME100,No,No,No,245,0.0,2262.19
285,6912,2025-11-21,Delivered,Credit Card,16403.2,2119.21,0.0,2571.12,16855.11,Hyderabad,Telangana,SAVE10,No,No,No,222,0.0,16633.11
286,7346,2025-01-30,Cancelled,UPI,72131.01,3308.01,0.0,12388.14,81211.14,Hyderabad,Telangana,BIGBASH,No,No,No,240,0.0,80971.14
287,7346,2025-03-09,Delivered,Debit Card,5685.06,699.7,0.0,897.36,5882.72,Hyderabad,Telangana,FESTIVE20,No,No,No,375,0.0,5507.72
288,6870,2024-09-07,Failed,Credit Card,3732.52,0.0,0.0,671.85,4404.37,Kolkata,West Bengal,No Coupon,Yes,No,Yes,354,4404.37,4050.37
289,6870,2024-10-18,Delivered,UPI,994.26,113.51,50.0,158.53,1089.28,Kolkata,West Bengal,PAYTM50,No,No,No,352,0.0,737.28
290,5353,2024-10-20,Failed,Debit Card,3518.0,260.46,0.0,586.36,3843.9,Delhi,Delhi,WELCOME100,Yes,No,Yes,121,3843.9,3722.9
291,9364,2025-04-09,Returned,UPI,212622.68,0.0,0.0,38272.08,250894.76,Delhi,Delhi,No Coupon,No,Yes,Yes,120,120.0,250774.76
292,2417,2025-10-11,Delivered,Credit Card,3180.63,160.9,0.0,543.55,3563.28,Jaipur,Rajasthan,BIGBASH,No,No,No,314,0.0,3249.28
293,2417,2025-11-18,Delivered,Net Banking,40759.07,0.0,0.0,7336.63,48095.7,Jaipur,Rajasthan,No Coupon,No,No,No,238,0.0,47857.7
294,4300,2026-02-06,Delivered,COD,160381.05,15633.09,0.0,26054.63,170802.59,Chennai,Tamil Nadu,PAYTM50,No,No,No,385,0.0,170417.59
295,2106,2025-06-03,Delivered,Credit Card,6594.24,0.0,0.0,1186.96,7781.2,Jaipur,Rajasthan,No Coupon,No,No,No,6,0.0,7775.2
296,9757,2026-04-07,Failed,UPI,1568.68,210.52,0.0,244.47,1602.63,Jaipur,Rajasthan,BIGBASH,Yes,No,Yes,408,1602.63,1194.63
297,3627,2025-05-15,Delivered,COD,42907.3,5769.41,0.0,6684.82,43822.71,Indore,Madhya Pradesh,SAVE10,No,No,No,475,0.0,43347.71
298,3959,2024-08-13,Returned,Credit Card,3149.29,342.36,0.0,505.25,3312.18,Indore,Madhya Pradesh,PAYTM50,No,Yes,Yes,346,346.0,2966.18
299,3959,2024-09-15,Delivered,Net Banking,107193.25,1812.7,0.0,18968.5,124349.05,Indore,Madhya Pradesh,BIGBASH,No,No,No,139,0.0,124210.05
300,7188,2024-10-12,Delivered,Credit Card,107250.98,0.0,0.0,19305.18,126556.16,Kochi,Kerala,No Coupon,No,No,No,396,0.0,126160.16
301,9635,2025-07-01,Delivered,Credit Card,8583.93,830.79,0.0,1395.57,9148.71,Indore,Madhya Pradesh,WELCOME100,No,No,No,435,0.0,8713.71
302,9858,2025-08-30,Failed,UPI,1652.18,86.56,0.0,281.81,1847.43,Mumbai,Maharashtra,PAYTM50,Yes,No,Yes,348,1847.43,1499.43
303,8099,2026-01-12,Delivered,Wallet,1350.25,193.47,0.0,208.22,1365.0,Hyderabad,Telangana,BIGBASH,No,No,No,312,0.0,1053.0
304,6856,2025-06-29,Returned,UPI,4349.72,0.0,0.0,782.95,5132.67,Bengaluru,Karnataka,No Coupon,No,Yes,Yes,64,64.0,5068.67
305,2262,2025-03-28,Delivered,UPI,14893.89,1127.36,0.0,2477.98,16244.51,Kochi,Kerala,WELCOME100,No,No,No,340,0.0,15904.51
306,2262,2025-05-08,Delivered,Credit Card,2790.68,152.3,0.0,474.91,3113.29,Kochi,Kerala,SAVE10,No,No,No,315,0.0,2798.29
307,3217,2025-12-20,Delivered,Credit Card,114692.38,11534.84,0.0,18568.36,121725.9,Kochi,Kerala,FESTIVE20,No,No,No,56,0.0,121669.9
308,3217,2026-01-17,Delivered,UPI,119759.19,8487.41,0.0,20028.92,131300.7,Kochi,Kerala,WELCOME100,No,No,No,374,0.0,130926.7
309,9382,2025-03-08,Returned,Debit Card,4188.58,0.0,0.0,753.94,4942.52,Kolkata,West Bengal,No Coupon,No,Yes,Yes,323,323.0,4619.52
310,9382,2025-04-14,Failed,UPI,44783.42,3869.13,0.0,7364.57,48278.86,Kolkata,West Bengal,BIGBASH,Yes,No,Yes,202,48278.86,48076.86
311,6874,2026-04-10,Delivered,UPI,44621.09,6099.13,0.0,6933.95,45455.91,Mumbai,Maharashtra,FESTIVE20,No,No,No,55,0.0,45400.91
312,6874,2026-05-25,Delivered,UPI,34487.91,3295.27,0.0,5614.68,36807.32,Mumbai,Maharashtra,BIGBASH,No,No,No,8,0.0,36799.32
313,4749,2026-01-18,Delivered,UPI,2570.7,39.19,0.0,455.67,2987.18,Jaipur,Rajasthan,FESTIVE20,No,No,No,282,0.0,2705.18
314,4749,2026-02-23,Delivered,UPI,1747.18,0.0,0.0,314.49,2061.67,Jaipur,Rajasthan,No Coupon,No,No,No,90,0.0,1971.67
315,1917,2026-08-03,Delivered,Net Banking,30118.09,3311.94,0.0,4825.11,31631.26,Hyderabad,Telangana,SAVE10,No,No,No,14,0.0,31617.26
316,1770,2025-03-02,Delivered,UPI,2900.67,0.0,0.0,522.12,3422.79,Delhi,Delhi,No Coupon,No,No,No,397,0.0,3025.79
317,1770,2025-04-09,Delivered,UPI,21136.9,2207.98,0.0,3407.21,22336.13,Delhi,Delhi,BIGBASH,No,No,No,493,0.0,21843.13
318,1865,2024-11-16,Delivered,UPI,31054.65,0.0,0.0,5589.84,36644.49,Patna,Bihar,No Coupon,No,No,No,72,0.0,36572.49
319,2050,2025-06-23,Failed,COD,22519.34,1863.38,0.0,3718.07,24374.03,Bengaluru,Karnataka,PAYTM50,Yes,No,Yes,446,24374.03,23928.03
320,7218,2025-10-26,Failed,Credit Card,8474.0,771.44,0.0,1386.46,9089.02,Pune,Maharashtra,BIGBASH,Yes,No,Yes,324,9089.02,8765.02
321,7218,2025-11-20,Delivered,Credit Card,162345.1,16611.88,0.0,26231.98,171965.2,Pune,Maharashtra,FESTIVE20,No,No,No,119,0.0,171846.2
322,2988,2026-05-18,Failed,UPI,46535.08,1712.12,0.0,8068.13,52891.09,Mumbai,Maharashtra,WELCOME100,Yes,No,Yes,38,52891.09,52853.09
323,2988,2026-06-02,Delivered,UPI,92951.15,0.0,0.0,16731.21,109682.36,Mumbai,Maharashtra,No Coupon,No,No,No,290,0.0,109392.36
324,7515,2025-01-11,Returned,Debit Card,1880.53,51.38,0.0,329.25,2158.4,Delhi,Delhi,WELCOME100,No,Yes,Yes,127,127.0,2031.4
325,7515,2025-01-30,Delivered,UPI,3634.8,509.64,0.0,562.53,3687.69,Delhi,Delhi,PAYTM50,No,No,No,427,0.0,3260.69
326,4508,2025-07-15,Delivered,UPI,575441.61,24413.57,0.0,99185.05,650213.09,Hyderabad,Telangana,WELCOME100,No,No,No,427,0.0,649786.09
327,4508,2025-08-10,Cancelled,UPI,5611.24,139.99,0.0,984.82,6456.07,Hyderabad,Telangana,FESTIVE20,No,No,No,422,0.0,6034.07
328,9670,2025-01-20,Delivered,UPI,52024.7,0.0,0.0,9364.45,61389.15,Delhi,Delhi,No Coupon,No,No,No,260,0.0,61129.15
329,9670,2025-02-23,Delivered,UPI,113591.21,16300.58,0.0,17512.31,114802.94,Delhi,Delhi,PAYTM50,No,No,No,304,0.0,114498.94
330,238,2025-09-18,Delivered,Net Banking,348.87,22.69,50.0,58.71,434.89,Jaipur,Rajasthan,BIGBASH,No,No,No,180,0.0,254.89
331,238,2025-10-30,Delivered,Debit Card,40285.16,4998.76,0.0,6351.55,41637.95,Jaipur,Rajasthan,PAYTM50,No,No,No,122,0.0,41515.95
332,9679,2024-08-10,Delivered,Credit Card,9700.26,0.0,0.0,1746.05,11446.31,Lucknow,Uttar Pradesh,No Coupon,No,No,No,190,0.0,11256.31
333,7547,2024-09-21,Delivered,UPI,2200.34,79.44,0.0,381.76,2502.66,Patna,Bihar,BIGBASH,No,No,No,197,0.0,2305.66
334,4545,2025-01-13,Delivered,UPI,91783.47,12903.72,0.0,14198.35,93078.1,Patna,Bihar,PAYTM50,No,No,No,14,0.0,93064.1
335,4545,2025-02-18,Delivered,UPI,64715.95,5669.84,0.0,10628.3,69674.41,Patna,Bihar,BIGBASH,No,No,No,34,0.0,69640.41
336,10296,2025-09-21,Delivered,UPI,66425.97,8261.95,0.0,10469.52,68633.54,Lucknow,Uttar Pradesh,PAYTM50,No,No,No,391,0.0,68242.54
337,6492,2026-01-10,Delivered,Credit Card,1285.35,0.0,0.0,231.36,1516.71,Patna,Bihar,No Coupon,No,No,No,265,0.0,1251.71
338,6492,2026-02-11,Failed,Credit Card,7605.34,248.69,0.0,1324.2,8680.85,Patna,Bihar,SAVE10,Yes,No,Yes,283,8680.85,8397.85
339,4795,2025-07-01,Failed,Debit Card,3425.32,193.96,0.0,581.64,3813.0,Hyderabad,Telangana,WELCOME100,Yes,No,Yes,305,3813.0,3508.0
